"","sexo","region","edad","yoprcor","s31_1","s31_2","s31_3","s31_4","s31_5","s31_6","s31_7","area","e6a","o15","s31"
"4737",2,7,57,3e+05,0,0,0,0,0,0,1,2,7,4,7
"4738",1,7,62,4e+05,0,0,0,0,0,0,1,2,7,2,7
"4739",1,7,30,3e+05,0,0,0,0,0,0,1,2,9,5,7
"4740",2,7,66,250000,0,0,0,0,1,1,0,2,9,5,5
"4741",1,7,53,8e+05,0,0,0,0,0,0,1,2,9,5,7
"4742",1,7,51,499691.966803432,0,0,0,0,0,0,1,2,9,2,7
"4743",2,7,48,4e+05,0,0,0,0,0,0,1,2,12,5,7
"4744",2,7,26,885870,0,0,0,0,0,0,1,2,14,5,7
"4745",1,7,52,1200000,0,0,0,0,0,0,1,1,12,5,7
"4746",1,7,64,370000,0,0,0,0,0,0,1,1,9,5,7
"4747",2,7,56,366000,0,0,0,0,0,0,1,1,9,5,7
"4748",2,7,33,7e+05,0,0,0,0,0,0,1,1,14,3,7
"4749",2,7,57,230000,0,0,0,0,0,1,0,1,9,5,6
"4750",1,7,62,250000,1,0,0,0,0,0,0,1,11,5,1
"4751",1,7,19,220000,0,0,0,0,0,0,1,1,7,5,7
"4752",2,7,42,480000,0,0,0,0,0,0,1,1,9,5,7
"4753",2,7,48,3e+05,0,0,0,0,0,0,1,1,9,7,7
"4754",1,7,52,1e+05,0,0,0,0,0,0,1,1,9,2,7
"4755",2,7,27,2e+05,0,0,0,0,0,0,1,1,7,3,7
"4756",2,7,62,2e+05,0,0,0,0,0,0,1,1,6,7,7
"4757",1,7,34,8e+05,0,0,0,0,0,0,1,1,13,8,7
"4758",2,7,38,2e+05,0,0,0,0,0,0,1,1,9,2,7
"4759",2,7,47,150000,0,0,0,0,0,0,1,1,13,5,7
"4760",1,7,20,290000,0,0,0,0,0,0,1,1,9,5,7
"4761",2,7,33,3e+05,0,0,0,0,0,0,1,1,13,5,7
"4762",2,7,20,150000,0,0,0,0,0,0,1,1,13,5,7
"4763",1,7,33,8e+05,0,0,0,0,0,0,1,1,13,2,7
"4764",2,7,48,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4765",2,7,28,4e+05,0,0,0,0,0,0,1,1,12,3,7
"4766",1,7,31,5e+05,0,0,0,0,0,0,1,1,13,3,7
"4767",2,7,39,160000,0,0,0,0,0,0,1,1,9,5,7
"4768",2,7,54,250000,0,0,0,0,0,0,1,1,7,5,7
"4769",1,7,25,5e+05,0,0,0,0,0,0,1,1,7,5,7
"4770",2,7,32,150000,0,0,1,0,0,0,0,1,7,7,3
"4771",2,7,26,6e+05,0,0,1,0,0,0,0,1,9,5,3
"4772",1,7,15,5e+05,0,0,0,1,0,0,0,1,5,5,4
"4773",1,7,53,380000,0,0,0,0,0,0,1,1,9,5,7
"4774",1,7,44,2e+05,0,0,0,0,0,0,1,1,7,5,7
"4775",2,7,21,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4776",1,7,29,120000,0,0,0,0,0,0,1,1,9,5,7
"4777",1,7,19,360000,0,0,0,0,0,0,1,1,11,5,7
"4778",2,7,56,4e+05,1,0,0,0,0,0,0,1,7,5,1
"4779",2,7,34,130000,0,0,0,0,0,0,1,1,12,5,7
"4780",2,7,62,499691.966803432,1,0,0,0,0,0,0,1,7,5,1
"4781",1,7,63,40000,0,0,0,0,0,0,1,1,7,2,7
"4782",2,7,29,6e+05,0,0,0,0,0,0,1,1,13,4,7
"4783",2,7,64,380000,0,0,0,0,0,0,1,1,7,5,7
"4784",2,7,42,2e+05,0,0,0,0,0,0,1,1,9,5,7
"4785",2,7,27,250000,0,0,0,0,0,0,1,1,7,2,7
"4786",1,7,61,6e+05,1,0,0,0,0,0,0,1,13,2,1
"4787",2,7,60,5e+05,1,0,0,0,0,0,0,1,9,5,1
"4788",1,7,27,430000,0,0,0,0,0,0,1,1,13,5,7
"4789",1,7,43,3e+05,0,0,0,0,0,0,1,1,13,2,7
"4790",2,7,39,450000,0,0,0,0,0,0,1,1,12,4,7
"4791",2,7,33,5e+05,0,0,0,0,0,0,1,1,12,4,7
"4792",1,7,49,4e+05,0,0,0,0,0,0,1,1,9,5,7
"4793",1,7,20,4e+05,0,0,0,0,0,0,1,1,13,5,7
"4794",2,7,57,5e+05,1,0,0,0,0,0,0,1,7,2,1
"4795",2,7,23,120000,0,0,0,0,0,0,1,1,13,5,7
"4796",2,7,20,395048,0,0,0,0,0,0,1,1,13,5,7
"4797",1,7,41,4e+05,0,0,0,0,0,0,1,1,1,5,7
"4798",2,7,24,260000,0,0,0,0,0,0,1,1,12,5,7
"4799",1,7,25,450000,0,0,0,0,0,0,1,1,12,5,7
"4800",1,7,40,1900000,0,0,0,0,0,0,1,1,13,5,7
"4801",2,7,36,1890000,0,0,0,0,0,0,1,1,13,5,7
"4802",2,7,34,5e+05,0,0,0,0,0,0,1,1,11,5,7
"4803",1,7,33,4e+05,0,0,0,0,0,0,1,1,11,5,7
"4804",2,7,33,4e+05,0,0,0,0,0,0,1,1,12,3,7
"4805",1,7,65,339000,0,0,0,0,0,0,1,1,7,5,7
"4806",2,7,49,499691.966803432,0,0,0,0,0,0,1,2,12,2,7
"4807",2,7,30,2e+05,1,0,0,0,0,0,0,2,13,5,1
"4808",1,7,32,4e+05,0,0,0,0,0,0,1,2,13,1,7
"4809",2,7,31,4e+05,0,0,0,0,0,0,1,2,7,5,7
"4810",1,7,30,4e+05,0,0,0,0,0,0,1,2,7,5,7
"4811",1,7,55,4e+05,0,0,0,0,0,0,1,2,7,5,7
"4812",1,7,49,5e+05,0,0,0,0,0,0,1,2,12,5,7
"4813",1,7,34,2300000,0,0,0,0,0,0,1,2,13,5,7
"4814",2,7,60,1200000,0,0,0,0,0,0,1,2,13,3,7
"4815",2,7,63,2e+05,0,0,0,0,0,0,1,2,8,5,7
"4816",1,7,53,4e+05,1,0,0,0,0,1,0,2,7,5,1
"4817",1,7,71,230000,0,0,0,0,0,1,0,2,6,5,6
"4818",1,7,18,450000,0,0,0,0,0,0,1,2,9,5,7
"4819",2,7,49,90000,0,0,0,0,0,0,1,2,7,2,7
"4820",2,7,33,2e+05,0,0,0,0,0,0,1,2,11,4,7
"4821",1,7,39,5e+05,0,0,0,0,0,0,1,2,11,5,7
"4822",1,7,62,450000,0,0,0,0,0,0,1,2,9,5,7
"4823",1,7,58,480000,0,0,0,0,0,0,1,2,7,5,7
"4824",1,7,19,4e+05,0,0,0,0,0,0,1,2,11,5,7
"4825",1,7,34,450000,0,0,0,0,0,0,1,2,7,5,7
"4826",1,7,26,5e+06,0,0,0,0,0,0,1,2,7,2,7
"4827",2,7,22,6e+05,0,0,0,0,0,0,1,2,9,5,7
"4828",1,7,30,540000,0,0,0,0,0,0,1,2,9,5,7
"4829",2,7,27,4e+05,0,0,0,0,0,0,1,2,9,5,7
"4830",1,7,32,1285147,0,0,0,0,0,0,1,2,13,5,7
"4831",1,7,53,343626,0,0,0,0,0,0,1,2,7,2,7
"4832",2,7,39,130000,0,0,0,0,0,0,1,2,9,5,7
"4833",2,7,43,360000,0,0,0,0,0,1,0,2,11,5,6
"4834",1,7,56,3e+05,0,0,0,0,0,0,1,2,7,4,7
"4835",2,7,59,387000,0,0,0,0,0,0,1,2,7,5,7
"4836",2,7,49,5e+05,0,0,0,0,0,0,1,2,12,2,7
"4837",1,7,48,6e+05,0,0,0,0,0,0,1,2,7,2,7
"4838",1,7,30,5e+05,0,0,0,0,0,0,1,1,13,5,7
"4839",2,7,29,220000,0,0,0,0,0,0,1,1,13,3,7
"4840",2,7,50,360000,0,0,0,0,0,0,1,1,7,5,7
"4841",1,7,61,2e+05,0,0,0,0,0,0,1,1,7,2,7
"4842",2,7,38,3e+05,0,0,0,0,0,0,1,1,9,5,7
"4843",2,7,51,290000,0,0,0,0,0,0,1,1,9,5,7
"4844",2,7,51,4e+05,0,0,0,0,0,0,1,1,7,4,7
"4845",2,7,47,3e+05,0,0,0,0,0,0,1,1,9,7,7
"4846",1,7,65,6e+05,0,0,0,0,0,0,1,1,11,2,7
"4847",1,7,39,3e+05,0,0,0,0,0,0,1,2,9,2,7
"4848",2,7,27,250000,0,0,0,0,0,0,1,2,9,5,7
"4849",2,7,38,2e+05,0,0,0,0,0,0,1,2,9,2,7
"4850",1,7,29,260000,0,0,0,0,0,0,1,2,9,5,7
"4851",1,7,51,8e+05,0,0,0,0,0,0,1,1,11,5,7
"4852",1,7,41,630000,0,0,0,0,0,0,1,1,12,5,7
"4853",1,7,37,5e+05,0,0,0,0,0,0,1,1,11,2,7
"4854",2,7,51,420000,0,0,0,0,0,0,1,1,11,5,7
"4855",2,7,59,5e+05,0,0,0,0,0,0,1,1,9,5,7
"4856",1,7,20,4e+05,0,0,0,0,0,0,1,1,11,5,7
"4857",2,7,48,480000,0,0,0,0,0,0,1,1,11,5,7
"4858",1,7,50,4e+05,0,0,0,0,0,0,1,1,11,5,7
"4859",1,7,57,1e+06,0,0,0,0,0,0,1,1,11,3,7
"4860",1,7,47,550000,0,0,0,0,0,0,1,1,9,5,7
"4861",2,7,26,120000,1,0,0,0,0,0,0,1,13,5,1
"4862",1,7,23,1e+05,0,0,0,0,0,0,1,1,13,5,7
"4863",1,7,30,1e+06,0,0,0,0,0,0,1,1,13,5,7
"4864",2,7,27,330000,0,0,0,0,0,0,1,1,13,5,7
"4865",2,7,40,420000,0,0,0,0,0,0,1,1,9,5,7
"4866",1,7,45,420000,0,0,0,0,0,0,1,1,11,5,7
"4867",1,7,38,350000,0,0,0,0,0,0,1,1,11,5,7
"4868",1,7,64,5e+05,0,0,0,0,0,0,1,1,11,2,7
"4869",2,7,50,515974,0,0,0,0,0,0,1,1,9,5,7
"4870",2,7,51,420000,0,0,0,0,0,0,1,1,11,5,7
"4871",1,7,65,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4872",1,7,61,2e+06,0,0,0,0,0,0,1,1,14,1,7
"4873",1,7,75,5e+05,0,0,0,0,0,0,1,1,8,1,7
"4874",2,7,46,499691.966803432,0,0,0,0,0,0,1,1,9,1,7
"4875",2,7,38,4e+05,0,0,0,0,0,0,1,1,9,5,7
"4876",1,7,31,5e+05,0,0,0,0,0,0,1,1,9,5,7
"4877",2,7,27,4e+05,0,0,0,0,0,0,1,1,12,5,7
"4878",2,7,46,6e+05,0,0,0,0,0,0,1,1,12,5,7
"4879",2,7,37,1200000,0,0,0,0,0,0,1,1,13,4,7
"4880",1,7,40,1e+06,0,0,0,0,0,0,1,1,12,5,7
"4881",2,7,67,4300000,0,0,0,0,0,0,1,1,13,3,7
"4882",1,7,32,1e+05,0,0,0,0,0,0,1,1,9,5,7
"4883",1,7,60,4e+05,0,0,0,0,0,0,1,2,7,5,7
"4884",1,7,25,4e+05,0,0,0,0,0,0,1,2,11,5,7
"4885",2,7,60,350000,0,0,0,0,0,0,1,2,1,5,7
"4886",1,7,26,4e+05,0,0,0,0,0,0,1,2,11,5,7
"4887",2,7,31,350000,0,0,0,0,0,0,1,2,11,4,7
"4888",1,7,58,499691.966803432,0,0,0,0,0,0,1,2,12,2,7
"4889",1,7,52,4e+05,0,0,0,0,0,0,1,2,7,5,7
"4890",1,7,64,1600000,0,0,0,0,0,0,1,2,13,5,7
"4891",2,7,62,1200000,0,0,0,0,0,0,1,2,12,5,7
"4892",2,7,51,350000,0,0,0,0,0,0,1,2,9,5,7
"4893",2,7,22,4e+05,0,0,0,0,0,0,1,2,13,5,7
"4894",1,7,70,2e+05,0,0,0,0,0,0,1,2,7,2,7
"4895",2,7,30,2e+05,0,0,0,0,0,0,1,2,7,5,7
"4896",1,7,31,450000,0,0,0,0,0,0,1,2,9,2,7
"4897",2,7,47,1200000,0,0,0,0,0,0,1,1,13,5,7
"4898",2,7,36,915000,0,0,0,0,0,0,1,1,13,5,7
"4899",2,7,25,530000,0,0,0,0,0,0,1,1,12,5,7
"4900",1,7,27,750000,0,0,0,0,0,0,1,1,13,8,7
"4901",1,7,55,2300000,0,0,0,0,0,0,1,1,13,5,7
"4902",1,7,56,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4903",2,7,49,250000,0,0,0,0,0,0,1,1,13,5,7
"4904",2,7,50,350000,0,0,0,0,0,0,1,1,12,4,7
"4905",2,7,30,4e+05,0,0,0,0,0,0,1,1,13,5,7
"4906",2,7,56,350000,0,0,0,0,0,0,1,1,13,2,7
"4907",1,7,51,4e+05,0,0,0,0,0,0,1,2,9,5,7
"4908",2,7,22,4e+05,0,0,0,0,0,0,1,2,11,5,7
"4909",1,7,52,420000,0,0,0,0,0,0,1,2,7,5,7
"4910",1,7,29,450000,0,0,0,0,0,0,1,2,7,5,7
"4911",1,7,19,420000,0,0,0,0,0,0,1,2,11,5,7
"4912",1,7,19,420000,0,0,0,0,0,0,1,2,9,5,7
"4913",1,7,29,5e+05,0,0,0,0,0,0,1,2,11,5,7
"4914",1,7,63,380000,0,0,0,0,0,0,1,2,6,5,7
"4915",1,7,35,380000,0,0,0,0,0,0,1,2,7,5,7
"4916",2,7,40,296815,0,0,0,0,0,0,1,2,7,5,7
"4917",1,7,49,5e+05,0,0,0,0,0,0,1,2,12,2,7
"4918",2,7,47,2e+05,0,0,0,0,0,0,1,2,12,2,7
"4919",2,7,59,4e+05,0,0,0,0,0,0,1,1,9,5,7
"4920",1,7,47,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4921",1,7,35,150000,1,0,0,0,0,0,0,1,11,5,1
"4922",2,7,68,2e+05,0,0,0,0,0,1,0,1,8,5,6
"4923",1,7,56,419014,0,0,0,0,0,0,1,1,9,5,7
"4924",1,7,27,5e+05,0,0,0,0,0,0,1,1,13,5,7
"4925",1,7,71,2e+06,0,0,0,0,0,0,1,1,13,3,7
"4926",2,7,49,3e+05,0,0,0,0,0,0,1,1,9,2,7
"4927",2,7,28,499691.966803432,0,0,0,0,0,0,1,1,12,9,7
"4928",1,7,46,410000,0,0,0,0,0,0,1,1,7,5,7
"4929",1,7,33,5e+05,0,0,0,0,0,0,1,1,9,5,7
"4930",2,7,40,5e+05,0,0,0,0,0,0,1,1,13,2,7
"4931",1,7,39,1300000,0,0,0,0,0,0,1,1,9,8,7
"4932",2,7,35,6e+05,0,0,0,0,0,0,1,1,12,3,7
"4933",1,7,62,650000,0,0,0,0,0,0,1,1,7,5,7
"4934",1,7,39,680000,0,0,0,0,0,0,1,1,12,5,7
"4935",2,7,35,580000,0,0,0,0,0,0,1,1,12,5,7
"4936",1,7,39,5e+05,0,0,0,0,0,0,1,1,9,2,7
"4937",2,7,35,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4938",2,7,45,3e+05,0,0,0,0,0,0,1,1,9,2,7
"4939",2,7,43,460000,0,0,0,0,0,0,1,1,12,3,7
"4940",2,7,45,120000,0,0,0,0,0,0,1,1,9,7,7
"4941",1,7,42,4e+05,0,0,0,0,0,0,1,1,9,5,7
"4942",2,7,30,1500000,0,0,0,0,0,0,1,1,15,5,7
"4943",1,7,61,5e+05,0,0,0,0,0,0,1,1,9,3,7
"4944",1,7,40,3e+05,0,0,0,0,0,0,1,1,9,5,7
"4945",1,7,41,3e+05,0,0,0,0,0,0,1,1,7,2,7
"4946",1,7,36,450000,0,0,0,0,0,0,1,1,9,5,7
"4947",1,7,52,6e+05,0,0,0,0,0,0,1,1,9,5,7
"4948",2,7,59,2e+05,0,0,0,0,0,0,1,1,9,7,7
"4949",1,7,58,580000,0,0,0,0,0,0,1,1,11,5,7
"4950",1,7,70,499691.966803432,0,0,0,0,0,0,1,1,11,2,7
"4951",2,7,67,499691.966803432,0,0,0,0,0,0,1,1,7,2,7
"4952",1,7,49,499691.966803432,0,0,0,0,0,0,1,1,13,2,7
"4953",2,7,46,312836,0,0,0,0,0,0,1,1,13,2,7
"4954",1,7,44,499691.966803432,0,0,0,0,0,0,1,1,13,2,7
"4955",2,7,66,170000,0,0,0,0,0,0,1,1,7,2,7
"4956",1,7,45,250000,0,0,0,0,0,0,1,1,9,2,7
"4957",1,7,53,550000,0,0,0,0,0,0,1,1,7,5,7
"4958",2,7,54,5e+05,0,0,0,0,0,0,1,1,9,5,7
"4959",2,7,63,330000,0,0,0,0,0,0,1,1,7,7,7
"4960",1,7,60,550000,0,0,0,0,0,0,1,1,7,5,7
"4961",2,7,54,350000,0,0,0,0,0,0,1,1,9,5,7
"4962",1,7,52,4e+05,0,0,0,0,0,0,1,1,9,5,7
"4963",2,7,36,1200000,0,0,0,0,0,0,1,1,13,4,7
"4964",1,7,26,1200000,0,0,0,0,0,0,1,1,13,5,7
"4965",1,7,46,250000,0,0,0,0,0,0,1,1,7,5,7
"4966",2,7,61,2e+05,0,0,0,0,0,0,1,1,7,4,7
"4967",2,7,54,3e+05,1,0,0,0,0,0,0,1,9,5,1
"4968",1,7,24,3e+05,0,0,0,0,0,0,1,1,12,5,7
"4969",1,7,59,250000,0,0,0,0,0,0,1,1,7,2,7
"4970",2,7,39,9e+05,1,0,0,0,0,0,0,1,13,2,1
"4971",1,7,37,9e+05,0,0,0,0,0,0,1,1,13,3,7
"4972",1,7,56,7e+05,0,0,0,0,0,0,1,1,9,5,7
"4973",1,7,30,499691.966803432,0,0,0,0,0,0,1,1,11,5,7
"4974",2,7,40,2e+05,0,0,0,0,0,0,1,1,13,3,7
"4975",1,7,53,380000,0,0,0,0,0,0,1,1,1,5,7
"4976",2,7,52,450000,0,0,0,0,0,0,1,1,11,5,7
"4977",1,7,40,380000,0,0,0,0,0,0,1,1,7,5,7
"4978",2,7,28,730000,0,0,0,0,0,0,1,1,13,3,7
"4979",2,7,35,4e+05,0,0,0,0,0,0,1,1,9,2,7
"4980",2,7,49,320000,0,0,0,0,0,0,1,1,7,7,7
"4981",2,7,54,6e+05,0,0,0,0,0,0,1,1,9,5,7
"4982",1,7,34,6e+05,0,0,0,0,0,0,1,1,9,5,7
"4983",1,7,39,3e+05,0,0,0,0,0,0,1,2,9,5,7
"4984",2,7,37,9e+05,0,0,0,0,0,0,1,2,13,3,7
"4985",1,7,37,4e+05,0,0,0,0,0,0,1,2,11,5,7
"4986",1,7,47,4e+05,0,0,0,0,0,0,1,2,7,5,7
"4987",1,7,47,5e+05,0,0,0,0,0,0,1,2,7,5,7
"4988",2,7,53,190000,0,0,0,0,0,0,1,2,7,5,7
"4989",2,7,52,150000,0,0,0,0,0,0,1,2,7,5,7
"4990",2,7,42,4e+05,0,0,0,0,0,0,1,2,9,5,7
"4991",1,7,53,178000,1,0,0,0,0,0,0,2,7,5,1
"4992",1,7,29,4e+05,0,0,0,0,0,0,1,2,9,5,7
"4993",1,7,54,5e+05,0,0,0,0,0,0,1,1,9,5,7
"4994",1,7,30,430000,0,0,0,0,0,0,1,1,12,5,7
"4995",2,7,65,2e+06,0,0,0,0,0,1,0,1,13,1,6
"4996",1,7,33,2400000,0,0,0,0,0,0,1,1,11,2,7
"4997",2,7,32,9e+05,0,0,0,0,0,0,1,1,13,3,7
"4998",2,7,44,2e+05,0,0,0,0,0,0,1,1,9,2,7
"4999",1,7,59,4e+05,0,0,0,0,0,0,1,2,7,5,7
"5000",1,7,37,480000,0,0,0,0,0,0,1,2,9,5,7
"5001",1,7,58,4e+05,0,0,0,0,0,0,1,2,7,5,7
"5002",2,7,55,6e+05,0,0,0,0,0,0,1,2,12,5,7
"5003",1,7,61,2e+05,0,0,0,0,0,0,1,2,12,1,7
"5004",1,7,25,7e+05,0,0,0,0,0,0,1,2,13,3,7
"5005",1,7,56,1e+06,0,0,0,0,0,0,1,1,13,5,7
"5006",1,7,27,870000,0,0,0,0,0,0,1,1,13,2,7
"5007",2,7,27,720000,0,0,0,0,0,0,1,1,13,3,7
"5008",1,7,22,1500000,0,0,0,0,0,0,1,1,9,2,7
"5009",1,7,27,3e+06,0,0,0,0,0,0,1,1,13,2,7
"5010",2,7,59,2200000,1,0,0,0,0,0,0,1,13,3,1
"5011",1,7,37,1300000,0,0,0,0,0,0,1,1,13,4,7
"5012",2,7,30,3e+05,0,0,0,0,0,0,1,1,13,2,7
"5013",1,7,27,750000,0,0,0,0,0,0,1,1,13,4,7
"5014",1,7,40,350000,0,0,0,0,0,0,1,1,9,5,7
"5015",1,7,33,4e+05,0,0,0,0,0,0,1,1,9,5,7
"5016",2,7,31,4e+05,0,0,0,0,0,0,1,1,9,5,7
"5017",1,7,43,4e+05,0,0,0,0,0,0,1,1,7,5,7
"5018",1,7,38,4e+05,0,0,0,0,0,0,1,1,7,5,7
"5019",1,7,46,8e+05,0,0,0,0,0,0,1,1,9,5,7
"5020",1,7,42,460000,0,0,0,0,0,0,1,1,9,5,7
"5021",2,7,46,3e+05,0,0,0,0,0,0,1,1,11,2,7
"5022",1,7,50,1200000,0,0,0,0,0,0,1,1,13,4,7
"5023",1,7,30,3e+06,0,0,0,0,0,0,1,1,11,1,7
"5024",1,7,55,50000,0,0,0,0,0,0,1,1,9,5,7
"5025",2,7,50,1200000,0,0,0,0,0,0,1,1,13,5,7
"5026",1,7,63,5e+05,0,0,0,0,0,1,0,1,11,3,6
"5027",2,7,45,330000,0,0,0,0,0,0,1,1,9,3,7
"5028",1,7,48,6e+05,0,0,0,0,0,0,1,1,9,3,7
"5029",1,7,61,5e+05,0,0,0,0,0,0,1,1,7,5,7
"5030",1,7,51,2e+05,0,0,0,0,0,1,0,1,7,2,6
"5031",2,7,68,150000,0,0,0,0,0,0,1,2,13,2,7
"5032",1,7,67,4e+05,1,0,0,0,0,0,0,2,7,5,1
"5033",1,7,70,1e+05,0,0,0,0,0,0,1,2,6,2,7
"5034",1,7,52,9e+05,0,0,0,0,0,0,1,2,7,5,7
"5035",2,7,46,9e+05,0,0,0,0,0,0,1,2,7,5,7
"5036",1,7,54,5e+05,0,0,0,0,0,0,1,2,7,5,7
"5037",1,7,57,530000,0,0,0,0,0,0,1,2,7,5,7
"5038",1,7,49,499691.966803432,0,0,0,0,0,0,1,2,7,5,7
"5039",1,7,68,350000,1,0,0,0,0,0,0,2,7,5,1
"5040",1,7,76,4e+05,0,0,0,0,1,0,0,2,1,5,5
"5041",2,7,44,1090000,0,0,0,0,0,0,1,1,14,5,7
"5042",1,7,48,7e+05,0,0,0,0,0,0,1,1,13,5,7
"5043",2,7,34,4e+06,0,0,0,0,0,0,1,1,13,2,7
"5044",2,7,43,3e+05,0,0,0,0,0,0,1,1,13,5,7
"5045",1,7,46,2500000,0,0,0,0,0,0,1,1,13,5,7
"5046",2,7,45,9e+05,0,0,0,0,0,0,1,1,14,3,7
"5047",1,7,45,6e+05,0,0,0,0,0,0,1,1,13,5,7
"5048",1,7,49,4e+05,0,0,0,0,0,0,1,2,9,5,7
"5049",1,7,45,1500000,0,0,0,0,0,0,1,2,13,5,7
"5050",1,7,43,1200000,0,0,0,0,0,0,1,2,13,3,7
"5051",1,7,38,1280000,0,0,0,0,0,0,1,2,13,5,7
"5052",2,7,32,1150000,0,0,0,0,0,0,1,2,13,3,7
"5053",1,7,31,6e+05,0,0,0,0,0,0,1,2,11,3,7
"5054",1,7,61,1e+05,0,0,0,0,0,0,1,1,11,2,7
"5055",2,7,56,4e+05,0,0,0,0,0,0,1,1,12,2,7
"5056",2,7,53,7e+05,0,0,0,0,0,0,1,1,13,4,7
"5057",1,7,54,1e+06,0,0,0,0,0,0,1,1,13,4,7
"5058",1,7,61,750000,0,0,0,0,1,0,0,1,11,2,5
"5059",2,7,22,4e+05,0,0,0,0,0,0,1,1,9,5,7
"5060",1,7,26,499691.966803432,0,0,0,0,0,0,1,1,13,5,7
"5061",1,7,58,2e+05,0,0,0,0,0,0,1,1,7,5,7
"5062",2,7,64,210000,0,0,0,0,0,0,1,1,7,5,7
"5063",2,7,50,4e+05,0,0,0,0,0,0,1,1,5,5,7
"5064",1,7,49,4e+05,0,0,0,0,0,0,1,1,11,5,7
"5065",1,7,58,4e+05,0,0,0,0,0,0,1,1,7,5,7
"5066",1,7,50,5e+05,0,0,0,0,0,0,1,1,7,2,7
"5067",2,7,62,249000,0,0,0,0,0,0,1,1,7,5,7
"5068",2,7,25,450000,0,0,0,0,0,0,1,1,12,5,7
"5069",2,7,52,80000,0,0,0,0,0,0,1,2,7,2,7
"5070",2,7,59,80000,0,0,0,0,0,0,1,2,7,2,7
"5071",2,7,36,80000,0,0,0,0,0,0,1,2,9,2,7
"5072",1,7,33,80000,0,0,0,0,0,0,1,2,7,2,7
"5073",1,7,80,499691.966803432,0,0,0,0,0,1,0,2,6,2,6
"5074",1,7,44,5e+05,0,0,0,0,0,0,1,2,7,5,7
"5075",1,7,39,5e+05,0,0,0,0,0,0,1,2,7,5,7
"5076",2,7,34,250000,0,0,0,0,0,0,1,2,9,7,7
"5077",1,7,34,245000,0,0,0,0,0,0,1,1,13,5,7
"5078",1,7,29,550000,0,0,0,0,0,0,1,1,13,5,7
"5079",1,7,29,7e+05,0,0,0,0,0,0,1,1,13,5,7
"5080",2,7,47,450000,0,0,0,0,0,0,1,1,9,3,7
"5081",1,7,21,365000,0,0,0,0,0,0,1,1,11,5,7
"5082",2,7,53,1e+06,0,0,0,0,0,0,1,1,13,3,7
"5083",1,7,57,1e+06,0,0,0,0,0,0,1,1,13,4,7
"5084",1,7,46,1400000,0,0,0,0,0,0,1,1,13,3,7
"5085",2,7,47,250000,0,0,0,0,0,0,1,1,11,1,7
"5086",2,7,62,370000,0,0,0,0,0,0,1,1,7,5,7
"5087",1,7,41,7e+05,0,0,0,0,0,0,1,1,13,5,7
"5088",2,7,58,410000,0,0,0,0,0,0,1,1,9,5,7
"5089",1,7,62,250000,0,0,0,0,0,0,1,1,7,2,7
"5090",2,7,33,410000,0,0,0,0,0,0,1,1,9,5,7
"5091",1,7,40,4e+05,0,0,0,0,0,0,1,1,9,5,7
"5092",1,7,59,4e+05,0,0,0,0,0,0,1,1,11,5,7
"5093",2,7,28,2e+05,0,1,0,0,1,0,0,1,7,7,2
"5094",2,7,36,4e+05,0,0,0,0,0,0,1,1,11,3,7
"5095",1,7,36,5e+05,0,0,0,0,0,0,1,1,9,5,7
"5096",1,7,35,6e+05,0,0,0,0,0,0,1,1,9,5,7
"5097",1,7,34,2e+05,0,0,0,0,0,0,1,1,9,5,7
"5098",2,7,50,4e+05,0,0,0,0,0,0,1,1,7,5,7
"5099",2,7,31,350000,0,0,0,0,0,0,1,1,12,4,7
"5100",2,7,36,350000,0,0,0,0,0,0,1,1,7,5,7
"5101",2,7,21,260000,0,0,0,0,0,0,1,1,9,5,7
"5102",1,7,57,4e+05,0,0,0,0,0,0,1,1,1,4,7
"5103",2,7,28,4e+05,0,0,0,0,0,0,1,1,12,5,7
"5104",1,7,59,2e+05,0,0,0,0,0,0,1,1,9,2,7
"5105",1,7,28,4e+05,0,0,0,0,0,0,1,1,9,5,7
"5106",2,7,37,70000,0,0,0,0,0,0,1,1,9,2,7
"5107",2,7,58,4e+05,0,0,0,0,0,0,1,1,9,5,7
"5108",1,7,27,4e+05,0,0,0,0,0,0,1,1,13,5,7
"5109",1,7,21,4e+05,0,0,0,0,0,0,1,1,13,3,7
"5110",2,7,62,250000,0,0,0,0,0,0,1,1,9,2,7
"5111",1,7,64,416305,0,0,0,0,0,0,1,1,7,5,7
"5112",2,7,33,4e+05,0,0,0,0,0,0,1,1,13,3,7
"5113",1,7,25,120000,0,0,0,0,0,0,1,1,9,2,7
"5114",1,7,55,320000,0,0,0,0,0,0,1,1,7,5,7
"5115",1,7,42,2e+05,0,0,0,0,0,0,1,1,7,2,7
"5116",2,7,33,4e+05,0,0,0,0,0,0,1,1,7,5,7
"5117",1,7,40,350000,0,0,0,0,0,0,1,1,11,5,7
"5118",1,7,24,4e+05,0,0,0,0,0,0,1,1,11,5,7
"5119",2,7,41,4e+05,1,0,0,0,0,0,0,1,11,5,1
"5120",2,7,40,4e+05,0,0,0,0,0,0,1,1,12,5,7
