"","sexo","region","edad","yoprcor","s31c1","zona","e6a","o15","yoprcoripc"
"3647",2,7,59,94000,7,1,9,5,129815.882937917
"3648",2,7,26,241000,7,1,9,5,332825.82753232
"3649",1,7,32,238120,7,1,11,2,328848.489842307
"3650",1,7,45,3e+05,7,1,15,2,414306.009376332
"3651",2,7,45,240000,7,1,13,5,331444.807501065
"3652",1,7,45,4e+06,7,1,9,2,5524080.12501776
"3653",1,7,55,5e+05,7,1,9,2,690510.01562722
"3654",2,7,24,1e+05,7,1,14,5,138102.003125444
"3655",1,7,23,241000,7,1,11,5,332825.82753232
"3656",1,7,63,250000,7,1,7,5,345255.00781361
"3657",2,7,64,250000,7,1,9,5,345255.00781361
"3658",2,7,28,241000,7,1,11,5,332825.82753232
"3659",2,7,58,240000,7,1,9,5,331444.807501065
"3660",2,7,30,240000,7,1,9,5,331444.807501065
"3661",2,7,28,241000,7,1,9,5,332825.82753232
"3662",1,7,26,241000,7,1,9,5,332825.82753232
"3663",1,7,62,4e+05,7,1,7,2,552408.012501776
"3664",1,7,22,70000,7,1,15,5,96671.4021878108
"3665",1,7,27,80000,7,1,14,5,110481.602500355
"3666",2,7,57,3e+05,7,1,9,2,414306.009376332
"3667",2,7,24,241000,7,1,14,4,332825.82753232
"3668",1,7,66,241000,7,1,6,5,332825.82753232
"3669",2,7,50,241000,7,1,7,5,332825.82753232
"3670",2,7,25,241000,7,1,9,5,332825.82753232
"3671",2,7,28,331682.693154403,7,1,9,3,458060.44326665
"3672",1,7,59,150000,7,2,7,2,207153.004688166
"3673",1,7,20,305000,7,2,11,5,421211.109532604
"3674",1,7,58,1200000,7,2,9,2,1657224.03750533
"3675",2,7,57,8e+05,7,2,11,2,1104816.02500355
"3676",1,7,26,241000,7,2,7,5,332825.82753232
"3677",1,7,57,241000,7,2,7,5,332825.82753232
"3678",2,7,29,241000,7,2,9,5,332825.82753232
"3679",1,7,26,241000,7,2,9,5,332825.82753232
"3680",2,7,44,120000,7,2,7,7,165722.403750533
"3681",1,7,52,241000,7,2,7,5,332825.82753232
"3682",1,7,30,241000,7,2,7,5,332825.82753232
"3683",1,7,52,241000,7,2,7,5,332825.82753232
"3684",2,7,60,331682.693154403,7,2,6,2,458060.44326665
"3685",1,7,62,150000,7,2,11,2,207153.004688166
"3686",2,7,56,150000,7,2,11,2,207153.004688166
"3687",1,7,29,150000,7,2,15,2,207153.004688166
"3688",1,7,28,150000,7,2,15,2,207153.004688166
"3689",1,7,55,5e+05,7,2,9,2,690510.01562722
"3690",1,7,57,241000,7,2,7,5,332825.82753232
"3691",1,7,21,241000,7,2,11,5,332825.82753232
"3692",1,7,69,241000,7,2,6,5,332825.82753232
"3693",1,7,40,241000,7,2,7,5,332825.82753232
"3694",1,7,53,3e+05,7,2,7,5,414306.009376332
"3695",1,7,63,240000,7,2,7,5,331444.807501065
"3696",2,7,48,246000,7,2,9,5,339730.927688592
"3697",1,7,53,5e+05,7,2,11,2,690510.01562722
"3698",1,7,34,4e+05,7,2,9,1,552408.012501776
"3699",1,7,68,241000,7,2,9,5,332825.82753232
"3700",2,7,59,120000,7,2,9,5,165722.403750533
"3701",2,7,31,241000,7,2,9,5,332825.82753232
"3702",1,7,45,245000,7,2,7,5,338349.907657338
"3703",1,7,44,245000,7,2,7,5,338349.907657338
"3704",1,7,36,245000,7,2,7,5,338349.907657338
"3705",1,7,52,241000,7,2,7,5,332825.82753232
"3706",2,7,45,241000,7,2,7,5,332825.82753232
"3707",1,7,66,3e+05,7,2,7,5,414306.009376332
"3708",1,7,45,246000,7,2,7,5,339730.927688592
"3709",1,7,38,253446,7,2,7,5,350014.002841313
"3710",1,7,48,241000,7,2,7,5,332825.82753232
"3711",2,7,40,241000,7,2,7,5,332825.82753232
"3712",2,7,47,290000,7,2,9,5,400495.809063787
"3713",1,7,48,380000,7,2,7,5,524787.611876687
"3714",1,7,66,370000,7,2,6,5,510977.411564143
"3715",1,7,37,4e+05,7,2,9,5,552408.012501776
"3716",1,7,26,3e+05,7,2,7,5,414306.009376332
"3717",1,7,54,240000,7,2,7,5,331444.807501065
"3718",2,7,49,331682.693154403,7,2,9,5,458060.44326665
"3719",1,7,37,241000,7,2,7,5,332825.82753232
"3720",2,7,37,241000,7,2,9,5,332825.82753232
"3721",1,7,20,241000,7,2,11,5,332825.82753232
"3722",1,7,36,240000,7,2,7,5,331444.807501065
"3723",1,7,52,270000,7,2,7,5,372875.408438699
"3724",1,7,32,3e+05,7,2,9,5,414306.009376332
"3725",2,7,25,1e+05,7,2,9,5,138102.003125444
"3726",1,7,35,450000,7,2,9,5,621459.014064498
"3727",2,7,33,1100000,7,2,15,4,1519122.03437988
"3728",1,7,57,240000,7,2,7,5,331444.807501065
"3729",2,7,24,331682.693154403,7,2,9,5,458060.44326665
"3730",1,7,38,240000,7,2,7,5,331444.807501065
"3731",1,7,47,2e+05,7,2,7,5,276204.006250888
"3732",2,7,36,331682.693154403,7,2,7,5,458060.44326665
"3733",1,7,20,331682.693154403,7,2,9,5,458060.44326665
"3734",2,7,63,80000,6,2,17,2,110481.602500355
"3735",1,7,56,250000,7,2,7,1,345255.00781361
"3736",2,7,56,80000,7,2,7,2,110481.602500355
"3737",1,7,38,550000,7,2,9,1,759561.017189942
"3738",2,7,24,180000,7,2,9,5,248583.605625799
"3739",1,7,45,280000,7,2,7,5,386685.608751243
"3740",1,7,23,3e+05,7,2,9,5,414306.009376332
"3741",1,7,16,130000,7,2,7,5,179532.604063077
"3742",2,7,40,150000,7,2,7,5,207153.004688166
"3743",1,7,27,240000,7,2,7,5,331444.807501065
"3744",2,7,49,331682.693154403,7,2,7,5,458060.44326665
"3745",2,7,25,331682.693154403,7,2,7,5,458060.44326665
"3746",2,7,39,331682.693154403,7,2,7,5,458060.44326665
"3747",1,7,34,331682.693154403,7,2,9,2,458060.44326665
"3748",1,7,44,240000,7,2,7,5,331444.807501065
"3749",2,7,40,208000,7,2,7,5,287252.166500923
"3750",1,7,54,308000,7,2,7,5,425354.169626367
"3751",1,7,27,240000,7,2,9,5,331444.807501065
"3752",1,7,50,2e+05,7,2,9,5,276204.006250888
"3753",1,7,54,3e+05,7,2,7,5,414306.009376332
"3754",1,7,55,4e+05,7,1,7,2,552408.012501776
"3755",1,7,48,320000,7,1,7,5,441926.410001421
"3756",1,7,68,3e+05,1,1,1,5,414306.009376332
"3757",1,7,42,350000,7,1,9,2,483357.010939054
"3758",1,7,63,6e+05,7,1,14,5,828612.018752664
"3759",2,7,57,5e+05,7,1,13,3,690510.01562722
"3760",2,7,30,7e+05,7,1,15,3,966714.021878108
"3761",1,7,24,5e+05,7,1,15,5,690510.01562722
"3762",2,7,60,4e+05,7,1,7,2,552408.012501776
"3763",2,7,41,4e+05,7,1,13,3,552408.012501776
"3764",2,7,24,3e+05,7,1,15,3,414306.009376332
"3765",2,7,69,119268,7,1,8,5,164711.497087654
"3766",1,7,31,499400,7,1,9,5,689681.403608467
"3767",2,7,40,241000,7,1,9,5,332825.82753232
"3768",1,7,54,120099,1,1,9,2,165859.124733627
"3769",2,7,53,218000,7,1,13,3,301062.366813468
"3770",2,7,61,3e+05,1,1,14,3,414306.009376332
"3771",1,7,54,658112,7,1,15,3,908865.854808922
"3772",1,7,66,150000,7,1,6,2,207153.004688166
"3773",2,7,62,70470,7,1,7,2,97320.4816025003
"3774",1,7,28,3e+05,7,1,13,5,414306.009376332
"3775",1,7,67,159013,7,1,7,2,219600.138229862
"3776",1,7,44,7e+05,7,1,9,5,966714.021878108
"3777",1,7,52,250000,7,1,7,5,345255.00781361
"3778",2,7,55,2e+05,7,1,7,7,276204.006250888
"3779",1,7,45,170000,7,1,7,2,234773.405313255
"3780",2,7,65,150000,7,1,8,2,207153.004688166
"3781",1,7,50,50000,7,1,7,2,69051.001562722
"3782",2,7,42,50000,7,1,7,2,69051.001562722
"3783",2,7,40,50000,7,1,9,2,69051.001562722
"3784",1,7,63,280000,1,1,7,5,386685.608751243
"3785",2,7,22,120000,7,1,9,5,165722.403750533
"3786",1,7,60,241000,7,1,7,3,332825.82753232
"3787",2,7,64,10000,7,1,7,2,13810.2003125444
"3788",2,7,53,241000,7,1,7,5,332825.82753232
"3789",2,7,53,2e+05,7,1,7,1,276204.006250888
"3790",1,7,53,241000,9,1,9,5,332825.82753232
"3791",1,7,66,350000,5,1,7,5,483357.010939054
"3792",1,7,47,3e+05,7,1,9,2,414306.009376332
"3793",1,7,52,331682.693154403,7,1,7,2,458060.44326665
"3794",1,7,26,381423,7,1,13,5,526752.803381162
"3795",1,7,34,331682.693154403,7,2,9,2,458060.44326665
"3796",1,7,54,3e+05,7,2,9,2,414306.009376332
"3797",2,7,57,2e+05,7,2,9,5,276204.006250888
"3798",1,7,29,5e+05,7,2,15,3,690510.01562722
"3799",1,7,49,3e+05,7,2,9,5,414306.009376332
"3800",1,7,51,220000,7,2,7,5,303824.406875977
"3801",2,7,43,331682.693154403,7,2,7,5,458060.44326665
"3802",1,7,41,331682.693154403,7,2,9,2,458060.44326665
"3803",1,7,62,241000,7,2,7,5,332825.82753232
"3804",2,7,30,241000,7,2,13,5,332825.82753232
"3805",1,7,46,278284,7,2,7,2,384315.77837761
"3806",1,7,50,240000,7,2,9,5,331444.807501065
"3807",1,7,33,241000,7,2,9,2,332825.82753232
"3808",1,7,87,331682.693154403,7,2,6,1,458060.44326665
"3809",1,7,40,264000,7,2,7,5,364589.288251172
"3810",2,7,25,1e+05,7,2,7,5,138102.003125444
"3811",1,7,65,331682.693154403,7,2,7,5,458060.44326665
"3812",1,7,35,250000,7,2,9,5,345255.00781361
"3813",1,7,52,240000,7,2,7,5,331444.807501065
"3814",1,7,35,499000,7,2,9,5,689128.995595965
"3815",2,7,40,220000,7,2,9,5,303824.406875977
"3816",1,7,65,331682.693154403,7,2,1,5,458060.44326665
"3817",2,7,50,331682.693154403,7,2,7,5,458060.44326665
"3818",1,7,44,315000,7,2,7,5,435021.309845148
"3819",1,7,41,250000,7,2,7,5,345255.00781361
"3820",1,7,60,240000,7,2,7,5,331444.807501065
"3821",1,7,58,241000,1,2,9,5,332825.82753232
"3822",1,7,42,241000,7,1,7,5,332825.82753232
"3823",1,7,46,4e+05,7,1,9,2,552408.012501776
"3824",2,7,42,1e+05,7,1,9,2,138102.003125444
"3825",1,7,40,246000,7,1,12,3,339730.927688592
"3826",1,7,39,567216,7,1,11,5,783336.658048018
"3827",1,7,47,7e+05,7,1,11,5,966714.021878108
"3828",1,7,37,2e+05,7,1,9,2,276204.006250888
"3829",1,7,46,3e+05,7,1,9,3,414306.009376332
"3830",1,7,43,4e+05,7,1,9,5,552408.012501776
"3831",1,7,60,380000,7,1,7,3,524787.611876687
"3832",2,7,53,150000,7,1,7,2,207153.004688166
"3833",1,7,33,241000,7,1,9,2,332825.82753232
"3834",2,7,24,280000,7,1,13,3,386685.608751243
"3835",2,7,50,241000,7,1,7,5,332825.82753232
"3836",1,7,50,241000,7,1,7,5,332825.82753232
"3837",1,7,29,241000,7,1,9,5,332825.82753232
"3838",1,7,58,241000,7,1,1,5,332825.82753232
"3839",2,7,45,3e+05,7,1,9,5,414306.009376332
"3840",2,7,58,2e+05,7,1,7,2,276204.006250888
"3841",2,7,25,250000,7,1,11,5,345255.00781361
"3842",2,7,50,238000,7,1,7,5,328682.767438557
"3843",1,7,50,4e+05,7,1,7,5,552408.012501776
"3844",1,7,42,241000,7,1,9,5,332825.82753232
"3845",2,7,42,3e+05,7,1,13,3,414306.009376332
"3846",1,7,40,241000,7,1,9,5,332825.82753232
"3847",1,7,99,6e+05,7,1,11,5,828612.018752664
"3848",2,7,61,214000,7,1,7,2,295538.28668845
"3849",1,7,63,930000,7,1,7,5,1284348.62906663
"3850",1,7,50,4e+05,7,1,7,5,552408.012501776
"3851",1,7,48,4e+05,7,1,7,5,552408.012501776
"3852",1,7,37,3e+05,7,1,9,5,414306.009376332
"3853",2,7,35,3e+05,7,1,13,3,414306.009376332
"3854",2,7,65,120000,7,1,7,7,165722.403750533
"3855",1,7,36,2e+05,7,1,7,5,276204.006250888
"3856",2,7,27,533566,7,1,15,3,736865.333996306
"3857",2,7,27,533566,7,1,15,3,736865.333996306
"3858",1,7,21,40000,2,1,9,3,55240.8012501776
"3859",2,7,41,180000,1,1,9,2,248583.605625799
"3860",2,7,20,331682.693154403,2,1,9,5,458060.44326665
"3861",2,7,19,331682.693154403,7,1,9,5,458060.44326665
"3862",2,7,33,290000,7,1,9,3,400495.809063787
"3863",1,7,25,3e+05,7,1,11,5,414306.009376332
"3864",2,7,50,241000,7,1,9,4,332825.82753232
"3865",1,7,45,241000,7,1,9,5,332825.82753232
"3866",1,7,60,4e+05,7,1,7,2,552408.012501776
"3867",2,7,57,180000,7,1,7,7,248583.605625799
"3868",1,7,53,3e+05,1,1,7,2,414306.009376332
"3869",1,7,60,330000,7,2,9,5,455736.610313965
"3870",2,7,27,560000,7,2,15,5,773371.217502486
"3871",1,7,34,330000,7,2,9,5,455736.610313965
"3872",1,7,63,331682.693154403,7,2,7,2,458060.44326665
"3873",1,7,58,331682.693154403,7,2,7,2,458060.44326665
"3874",1,7,50,250000,7,2,7,3,345255.00781361
"3875",1,7,36,120000,7,2,9,2,165722.403750533
"3876",2,7,30,331682.693154403,7,2,9,5,458060.44326665
"3877",2,7,56,70000,7,2,9,2,96671.4021878108
"3878",1,7,49,1e+05,7,2,7,2,138102.003125444
"3879",2,7,41,1e+05,7,2,7,2,138102.003125444
"3880",2,7,32,3e+05,7,2,13,3,414306.009376332
"3881",2,7,54,250000,7,2,9,2,345255.00781361
"3882",1,7,47,4e+05,7,2,15,2,552408.012501776
"3883",1,7,53,241000,7,2,7,2,332825.82753232
"3884",1,7,29,3e+05,7,2,9,5,414306.009376332
"3885",1,7,38,241000,7,2,7,5,332825.82753232
"3886",2,7,65,70794,7,2,9,2,97767.9320926268
"3887",1,7,68,239181,1,2,7,2,330313.752095468
"3888",1,7,53,250000,7,2,7,2,345255.00781361
"3889",2,7,45,204134,7,2,7,5,281913.143060094
"3890",2,7,43,1e+05,7,2,7,5,138102.003125444
"3891",2,7,61,226364,7,2,9,2,312613.21835488
"3892",1,7,50,232500,7,2,7,2,321087.157266657
"3893",2,7,48,5e+05,7,2,9,2,690510.01562722
"3894",1,7,69,180000,1,2,1,2,248583.605625799
"3895",1,7,44,325000,7,2,9,3,448831.510157693
"3896",2,7,75,25000,7,2,7,2,34525.500781361
"3897",2,7,44,1197000,7,2,9,1,1653080.97741156
"3898",2,7,45,2e+05,7,2,9,2,276204.006250888
"3899",1,7,63,20000,7,2,6,2,27620.4006250888
"3900",1,7,58,293117,7,1,7,5,404800.448501208
"3901",1,7,35,342281,7,1,7,5,472696.917317801
"3902",1,7,58,241000,7,1,11,5,332825.82753232
"3903",2,7,58,520000,7,1,15,3,718130.416252309
"3904",2,7,26,80000,7,1,9,5,110481.602500355
"3905",2,7,24,80000,7,1,9,5,110481.602500355
"3906",1,7,20,80000,7,1,9,5,110481.602500355
"3907",2,7,48,1e+05,7,1,9,7,138102.003125444
"3908",2,7,54,320000,7,1,9,5,441926.410001421
"3909",1,7,32,3e+05,7,1,7,5,414306.009376332
"3910",2,7,46,241000,7,1,9,4,332825.82753232
"3911",1,7,38,5e+05,7,1,15,3,690510.01562722
"3912",1,7,40,290000,7,1,9,3,400495.809063787
"3913",2,7,38,310000,7,1,12,3,428116.209688876
"3914",2,7,35,243637,7,1,9,5,336467.577354738
"3915",1,7,58,250000,7,1,7,2,345255.00781361
"3916",1,7,56,260000,7,1,7,2,359065.208126154
"3917",1,7,36,280000,7,1,9,2,386685.608751243
"3918",1,7,61,280000,7,1,7,2,386685.608751243
"3919",1,7,60,241000,7,1,9,5,332825.82753232
"3920",1,7,50,241000,7,1,7,5,332825.82753232
"3921",1,7,33,5e+05,7,1,12,5,690510.01562722
"3922",2,7,35,6e+05,7,1,15,4,828612.018752664
"3923",1,7,56,3e+05,7,1,9,5,414306.009376332
"3924",2,7,55,325000,7,1,12,3,448831.510157693
"3925",1,7,35,3e+05,7,1,9,5,414306.009376332
"3926",1,7,32,3e+05,7,1,9,3,414306.009376332
"3927",2,7,47,140000,7,1,7,5,193342.804375622
"3928",1,7,34,1040000,7,1,15,5,1436260.83250462
"3929",2,7,35,310000,7,1,13,5,428116.209688876
"3930",2,7,44,150000,7,1,11,2,207153.004688166
"3931",2,7,26,450000,7,1,15,5,621459.014064498
"3932",1,7,22,218534,7,1,9,5,301799.831510158
"3933",1,7,23,331682.693154403,7,1,12,5,458060.44326665
"3934",1,7,55,241000,7,1,11,5,332825.82753232
"3935",2,7,70,150784,7,1,6,2,208235.724392669
"3936",1,7,36,205000,7,1,7,5,283109.10640716
"3937",1,7,48,250000,7,1,7,5,345255.00781361
"3938",1,7,53,534483,7,1,9,2,738131.729364967
"3939",2,7,34,790000,7,1,15,3,1091005.82469101
"3940",2,7,32,890000,7,1,15,3,1229107.82781645
"3941",1,7,53,241000,2,1,7,5,332825.82753232
"3942",2,7,55,150000,7,1,9,5,207153.004688166
"3943",1,7,33,241000,7,1,7,5,332825.82753232
"3944",1,7,65,350000,7,1,7,5,483357.010939054
"3945",1,7,66,241000,7,1,9,5,332825.82753232
"3946",2,7,51,241000,7,1,7,5,332825.82753232
"3947",2,7,59,8e+05,7,1,13,3,1104816.02500355
"3948",1,7,53,4e+05,7,1,9,5,552408.012501776
"3949",1,7,53,241000,7,1,7,5,332825.82753232
"3950",1,7,24,241000,7,1,11,5,332825.82753232
"3951",1,7,21,3e+05,7,1,13,4,414306.009376332
"3952",1,7,49,120000,7,1,7,5,165722.403750533
"3953",1,7,24,120000,7,1,7,5,165722.403750533
"3954",1,7,19,120000,7,1,7,5,165722.403750533
"3955",2,7,30,315000,7,1,9,5,435021.309845148
"3956",1,7,39,315000,7,1,7,5,435021.309845148
"3957",2,7,56,4e+05,7,1,7,7,552408.012501776
"3958",2,7,39,241000,7,1,7,5,332825.82753232
"3959",2,7,35,250000,7,1,9,5,345255.00781361
"3960",1,7,44,6e+05,7,1,11,5,828612.018752664
"3961",1,7,39,4e+05,7,1,11,5,552408.012501776
"3962",2,7,43,150000,7,1,9,5,207153.004688166
"3963",1,7,50,710000,7,1,14,5,980524.222190652
"3964",2,7,29,241000,7,1,9,5,332825.82753232
"3965",1,7,22,241000,7,1,7,5,332825.82753232
"3966",1,7,41,350000,7,1,9,2,483357.010939054
"3967",1,7,38,350000,7,1,9,5,483357.010939054
"3968",1,7,43,9e+05,7,1,7,5,1242918.028129
"3969",1,7,41,4e+05,7,1,9,5,552408.012501776
"3970",2,7,38,241000,7,1,9,4,332825.82753232
"3971",1,7,28,241000,7,1,9,5,332825.82753232
"3972",1,7,43,350000,1,1,7,2,483357.010939054
"3973",2,7,34,331682.693154403,1,1,7,9,458060.44326665
"3974",1,7,40,5e+05,7,1,7,2,690510.01562722
"3975",2,7,40,3e+05,7,1,9,5,414306.009376332
"3976",1,7,48,3e+05,7,1,7,5,414306.009376332
"3977",2,7,41,280000,7,1,9,5,386685.608751243
"3978",2,7,20,3e+05,7,1,14,5,414306.009376332
"3979",1,7,53,250000,7,1,7,5,345255.00781361
"3980",1,7,48,241000,7,1,9,5,332825.82753232
"3981",1,7,51,250000,7,1,7,5,345255.00781361
"3982",2,7,36,243637,7,1,9,5,336467.577354738
"3983",1,7,25,2e+05,7,1,9,5,276204.006250888
"3984",1,7,46,4e+05,7,1,9,5,552408.012501776
"3985",1,7,48,241000,7,1,9,5,332825.82753232
"3986",2,7,49,241000,7,1,7,2,332825.82753232
"3987",1,7,49,370000,7,1,9,5,510977.411564143
"3988",1,7,49,360000,7,1,9,5,497167.211251598
"3989",1,7,55,280000,1,1,14,5,386685.608751243
"3990",2,7,51,310000,7,1,9,5,428116.209688876
"3991",1,7,53,4e+05,7,1,9,5,552408.012501776
"3992",1,7,46,4e+05,7,1,11,2,552408.012501776
"3993",1,7,39,450000,7,1,9,5,621459.014064498
"3994",2,7,32,325000,7,1,9,5,448831.510157693
"3995",1,7,64,190000,7,1,9,5,262393.805938343
"3996",1,7,40,241000,7,1,9,5,332825.82753232
"3997",1,7,26,241000,7,1,9,5,332825.82753232
"3998",1,7,31,240000,7,1,9,5,331444.807501065
"3999",2,7,45,250000,7,1,7,5,345255.00781361
"4000",2,7,21,250000,7,1,9,5,345255.00781361
"4001",1,7,67,239181,6,1,7,2,330313.752095468
"4002",2,7,63,95000,7,1,9,4,131196.902969172
"4003",1,7,47,241000,7,1,7,5,332825.82753232
"4004",2,7,24,250000,7,1,9,5,345255.00781361
"4005",2,7,39,245000,7,1,9,5,338349.907657338
"4006",1,7,34,5e+05,7,1,9,5,690510.01562722
"4007",2,7,33,350000,7,1,9,5,483357.010939054
"4008",2,7,48,241000,7,1,9,5,332825.82753232
"4009",2,7,24,50000,7,1,7,2,69051.001562722
"4010",1,7,43,309000,7,1,9,5,426735.189657622
"4011",1,7,45,7e+05,7,1,9,2,966714.021878108
"4012",1,7,45,320000,7,1,9,5,441926.410001421
"4013",2,7,32,350000,7,1,11,5,483357.010939054
"4014",1,7,41,241000,7,1,12,5,332825.82753232
"4015",1,7,50,3e+05,7,1,7,5,414306.009376332
"4016",1,7,58,250000,7,2,9,5,345255.00781361
"4017",1,7,21,250000,7,2,9,5,345255.00781361
"4018",1,7,43,3e+05,7,2,7,5,414306.009376332
"4019",1,7,54,240000,7,2,7,5,331444.807501065
"4020",1,7,63,240000,7,2,7,5,331444.807501065
"4021",1,7,34,240000,3,2,9,5,331444.807501065
"4022",2,7,29,240000,7,2,9,5,331444.807501065
"4023",2,7,20,240000,7,2,14,5,331444.807501065
"4024",2,7,61,180000,7,2,7,5,248583.605625799
"4025",1,7,41,180000,7,2,9,5,248583.605625799
"4026",1,7,41,260000,7,2,9,5,359065.208126154
"4027",1,7,52,3e+05,7,2,7,5,414306.009376332
"4028",1,7,50,150000,7,2,7,5,207153.004688166
"4029",2,7,32,245000,7,2,9,5,338349.907657338
"4030",2,7,56,560000,7,2,7,5,773371.217502486
"4031",2,7,31,240000,7,2,15,3,331444.807501065
"4032",2,7,43,280000,7,2,7,2,386685.608751243
"4033",2,7,58,241000,7,2,7,5,332825.82753232
"4034",1,7,48,250000,7,2,7,5,345255.00781361
"4035",1,7,44,420000,7,2,9,5,580028.413126865
"4036",1,7,66,374000,7,2,6,5,516501.49168916
"4037",1,7,65,241000,7,2,7,5,332825.82753232
"4038",2,7,26,241000,7,2,9,5,332825.82753232
"4039",1,7,34,250000,7,2,13,5,345255.00781361
"4040",1,7,40,150000,7,2,7,5,207153.004688166
"4041",1,7,64,350000,7,2,7,5,483357.010939054
"4042",1,7,51,2e+05,7,2,7,2,276204.006250888
"4043",1,7,20,3e+05,7,2,9,2,414306.009376332
"4044",1,7,57,1200000,7,2,9,2,1657224.03750533
"4045",2,7,47,6e+05,7,2,9,5,828612.018752664
"4046",1,7,47,250000,7,2,7,5,345255.00781361
"4047",2,7,43,250000,7,2,7,5,345255.00781361
"4048",1,7,67,40000,7,2,7,2,55240.8012501776
"4049",2,7,57,331682.693154403,7,2,7,2,458060.44326665
"4050",2,7,30,331682.693154403,7,2,7,2,458060.44326665
"4051",2,7,44,241000,7,2,9,5,332825.82753232
"4052",1,7,40,3e+05,7,2,9,5,414306.009376332
"4053",1,7,40,5e+05,7,2,7,3,690510.01562722
"4054",2,7,38,250000,7,2,7,5,345255.00781361
"4055",1,7,57,4e+05,7,2,7,2,552408.012501776
"4056",1,7,60,230327,7,2,7,5,318086.200738741
"4057",1,7,41,241000,7,2,7,5,332825.82753232
"4058",2,7,35,241000,7,2,9,5,332825.82753232
"4059",1,7,47,241000,7,2,7,5,332825.82753232
"4060",1,7,20,241000,7,2,14,5,332825.82753232
"4061",1,7,47,250000,7,2,9,5,345255.00781361
"4062",1,7,43,3e+05,7,2,7,5,414306.009376332
"4063",1,7,20,3e+05,6,2,11,5,414306.009376332
"4064",1,7,23,9e+05,7,2,9,5,1242918.028129
"4065",2,7,26,3e+05,7,2,14,5,414306.009376332
"4066",1,7,43,4e+05,7,1,7,5,552408.012501776
"4067",2,7,50,3e+05,7,1,9,2,414306.009376332
"4068",1,7,57,140000,7,1,7,5,193342.804375622
"4069",2,7,48,140000,7,1,11,5,193342.804375622
"4070",2,7,23,140000,7,1,11,5,193342.804375622
"4071",2,7,38,242032,7,1,15,5,334251.040204574
"4072",1,7,41,380000,7,1,7,5,524787.611876687
"4073",1,7,19,105000,7,1,12,5,145007.103281716
"4074",1,7,60,250000,7,1,6,5,345255.00781361
"4075",2,7,34,320000,7,1,13,3,441926.410001421
"4076",1,7,51,3e+05,7,1,9,2,414306.009376332
"4077",2,7,48,150000,7,1,9,2,207153.004688166
"4078",1,7,58,250000,7,1,7,5,345255.00781361
"4079",1,7,30,250000,7,1,9,5,345255.00781361
"4080",1,7,50,241000,7,1,7,5,332825.82753232
"4081",2,7,30,240000,7,1,7,5,331444.807501065
"4082",1,7,36,240000,7,1,9,5,331444.807501065
"4083",1,7,43,6e+05,7,1,9,5,828612.018752664
"4084",1,7,59,241000,7,1,7,5,332825.82753232
"4085",1,7,26,241000,7,1,9,5,332825.82753232
"4086",2,7,56,150000,7,1,7,7,207153.004688166
"4087",1,7,41,241000,7,1,7,5,332825.82753232
"4088",1,7,57,280000,7,1,7,5,386685.608751243
"4089",2,7,56,2e+05,7,1,7,5,276204.006250888
"4090",1,7,37,280000,7,1,7,5,386685.608751243
"4091",2,7,35,250000,7,1,11,5,345255.00781361
"4092",1,7,33,330000,7,1,7,5,455736.610313965
"4093",2,7,32,250000,7,1,11,3,345255.00781361
"4094",1,7,50,3e+05,7,1,9,5,414306.009376332
"4095",1,7,50,3e+05,7,1,7,2,414306.009376332
"4096",1,7,74,241000,7,1,7,5,332825.82753232
"4097",2,7,49,255000,7,1,9,5,352160.107969882
"4098",2,7,25,241000,7,1,14,5,332825.82753232
"4099",1,7,41,375000,7,1,7,5,517882.511720415
"4100",2,7,36,320000,7,1,12,5,441926.410001421
"4101",1,7,28,241000,7,1,9,5,332825.82753232
"4102",2,7,29,3e+05,7,1,9,5,414306.009376332
"4103",2,7,62,242000,2,1,7,5,334206.847563574
"4104",1,7,25,350000,7,1,9,5,483357.010939054
"4105",2,7,52,203000,7,1,7,3,280347.066344651
"4106",2,7,25,331682.693154403,7,1,9,2,458060.44326665
"4107",1,7,34,4e+05,7,1,11,2,552408.012501776
"4108",2,7,31,250000,7,1,15,5,345255.00781361
"4109",1,7,31,330000,7,1,7,5,455736.610313965
"4110",2,7,32,6e+05,7,1,15,5,828612.018752664
"4111",1,7,33,350000,7,1,9,5,483357.010939054
"4112",2,7,33,2e+05,7,1,7,5,276204.006250888
"4113",2,7,37,3e+05,7,1,9,5,414306.009376332
"4114",1,7,21,270000,2,1,9,5,372875.408438699
"4115",1,7,41,241000,7,1,9,3,332825.82753232
"4116",2,7,32,241000,7,1,9,3,332825.82753232
"4117",1,7,59,350000,7,1,7,2,483357.010939054
"4118",2,7,25,240000,7,1,9,5,331444.807501065
"4119",1,7,21,240000,7,1,9,5,331444.807501065
"4120",2,7,43,241000,7,1,7,5,332825.82753232
"4121",2,7,19,140000,7,1,11,5,193342.804375622
"4122",2,7,38,241000,7,1,9,5,332825.82753232
"4123",1,7,45,145000,7,1,7,5,200247.904531894
"4124",1,7,69,150000,7,1,7,5,207153.004688166
"4125",2,7,19,120000,7,1,12,5,165722.403750533
"4126",2,7,24,250000,7,1,9,3,345255.00781361
"4127",1,7,51,250000,7,1,9,5,345255.00781361
"4128",2,7,26,3e+05,7,1,13,3,414306.009376332
"4129",2,7,25,3e+05,7,1,13,5,414306.009376332
"4130",1,7,43,241000,7,1,7,5,332825.82753232
"4131",1,7,40,3e+05,7,2,9,5,414306.009376332
