"","sexo","region","edad","yoprcor","s31a1","zona","e6a","o15","yoprcoripc"
"3674",2,7,32,270000,7,1,14,5,355020.965778439
"3675",2,7,42,3e+05,7,1,7,7,394467.739753821
"3676",2,7,43,610000,7,1,13,5,802084.404166103
"3677",2,7,36,2300000,7,1,15,5,3024252.67144596
"3678",1,7,51,3e+06,7,1,15,1,3944677.39753821
"3679",2,7,45,2e+06,7,1,15,5,2629784.93169214
"3680",1,7,37,2400000,7,1,15,5,3155741.91803057
"3681",2,7,56,1300000,7,1,14,3,1709360.20559989
"3682",1,7,56,7e+05,7,1,13,5,920424.726092249
"3683",2,7,51,1e+06,7,1,13,5,1314892.46584607
"3684",1,7,39,1500000,7,1,15,5,1972338.69876911
"3685",1,7,32,1400000,7,1,13,5,1840849.4521845
"3686",1,7,41,1500000,7,1,13,5,1972338.69876911
"3687",2,7,50,930000,7,1,16,3,1222849.99323685
"3688",2,7,45,270000,7,1,13,5,355020.965778439
"3689",1,7,52,1e+06,7,1,9,5,1314892.46584607
"3690",2,7,40,7e+05,7,1,9,5,920424.726092249
"3691",1,7,30,750000,7,1,13,5,986169.349384553
"3692",2,7,35,350000,7,1,14,5,460212.363046125
"3693",1,7,33,8e+05,7,1,12,5,1051913.97267686
"3694",1,7,38,7e+05,7,1,13,5,920424.726092249
"3695",2,7,32,270000,7,1,14,5,355020.965778439
"3696",2,7,40,270000,7,1,7,7,355020.965778439
"3697",2,7,56,350000,7,1,9,5,460212.363046125
"3698",1,7,23,450000,1,1,11,5,591701.609630732
"3699",2,7,33,6e+05,7,1,15,3,788935.479507642
"3700",1,7,28,350000,2,1,11,3,460212.363046125
"3701",2,7,26,280000,7,1,9,5,368169.8904369
"3702",2,7,23,320000,7,1,13,3,420765.589070742
"3703",2,7,53,240000,7,1,9,5,315574.191803057
"3704",2,7,32,220000,7,1,9,5,289276.342486135
"3705",2,7,26,220000,7,1,13,5,289276.342486135
"3706",1,7,31,450000,7,1,14,5,591701.609630732
"3707",2,7,30,15000,7,1,9,2,19723.3869876911
"3708",1,7,45,4e+05,7,1,9,5,525956.986338428
"3709",2,7,47,120000,2,1,11,5,157787.095901528
"3710",1,7,49,120000,7,1,9,5,157787.095901528
"3711",1,7,34,5e+05,7,1,14,5,657446.232923035
"3712",2,7,32,350000,7,1,13,5,460212.363046125
"3713",1,7,32,4e+05,7,1,11,5,525956.986338428
"3714",2,7,46,180000,7,1,9,5,236680.643852293
"3715",2,7,47,3e+05,2,1,13,5,394467.739753821
"3716",1,7,53,6e+05,7,1,9,5,788935.479507642
"3717",1,7,29,350000,7,1,12,5,460212.363046125
"3718",1,7,38,120000,1,1,11,5,157787.095901528
"3719",1,7,38,80000,9,1,9,2,105191.397267686
"3720",2,7,39,40000,9,1,7,2,52595.6986338428
"3721",1,7,34,350000,1,1,7,2,460212.363046125
"3722",2,7,37,1e+05,7,1,7,2,131489.246584607
"3723",1,7,45,275000,7,1,9,5,361595.428107669
"3724",1,7,27,5e+05,7,1,9,2,657446.232923035
"3725",1,7,52,5e+05,7,1,7,2,657446.232923035
"3726",1,7,46,2e+05,6,1,9,2,262978.493169214
"3727",1,7,22,4e+05,7,1,7,3,525956.986338428
"3728",1,7,47,275000,7,1,7,5,361595.428107669
"3729",2,7,42,255886,7,1,7,5,336462.573515488
"3730",1,7,25,250000,7,1,11,5,328723.116461518
"3731",1,7,45,3e+05,7,1,9,5,394467.739753821
"3732",1,7,29,345000,7,1,15,5,453637.900716894
"3733",2,7,26,140000,7,1,15,5,184084.94521845
"3734",2,7,23,340000,7,1,11,3,447063.438387664
"3735",1,7,56,2e+05,7,1,7,2,262978.493169214
"3736",1,7,35,381237.006102589,7,1,7,5,501285.667026007
"3737",1,7,42,270000,7,1,7,5,355020.965778439
"3738",2,7,55,44000,7,1,7,7,57855.2684972271
"3739",1,7,54,270000,7,1,9,5,355020.965778439
"3740",2,7,35,3e+05,7,1,9,5,394467.739753821
"3741",1,7,47,250000,7,1,9,3,328723.116461518
"3742",2,7,44,270000,1,1,7,5,355020.965778439
"3743",2,7,55,270000,7,1,9,5,355020.965778439
"3744",1,7,56,5e+05,7,1,15,2,657446.232923035
"3745",1,7,64,270000,7,1,8,5,355020.965778439
"3746",1,7,33,250000,7,1,7,5,328723.116461518
"3747",1,7,41,350000,7,1,7,5,460212.363046125
"3748",2,7,39,350000,7,1,7,5,460212.363046125
"3749",1,7,21,350000,7,1,9,5,460212.363046125
"3750",1,7,44,650000,7,1,7,5,854680.102799946
"3751",1,7,63,380000,7,1,7,5,499659.137021507
"3752",1,7,39,450000,7,1,13,5,591701.609630732
"3753",2,7,33,450000,7,1,9,5,591701.609630732
"3754",1,7,59,2e+05,7,1,9,2,262978.493169214
"3755",2,7,58,275000,7,1,7,5,361595.428107669
"3756",2,7,47,195441,7,1,7,7,256983.898417422
"3757",1,7,56,250000,7,1,7,5,328723.116461518
"3758",1,7,54,270000,7,1,7,5,355020.965778439
"3759",1,7,59,250000,7,1,7,2,328723.116461518
"3760",2,7,29,381237.006102589,7,1,7,2,501285.667026007
"3761",1,7,29,6e+05,7,1,7,5,788935.479507642
"3762",1,7,65,3e+05,1,1,9,2,394467.739753821
"3763",1,7,39,3e+05,4,1,9,2,394467.739753821
"3764",2,7,66,56000,7,1,9,5,73633.9780873799
"3765",1,7,34,381237.006102589,7,1,7,5,501285.667026007
"3766",2,7,39,80000,7,1,7,5,105191.397267686
"3767",2,7,38,270000,7,1,7,3,355020.965778439
"3768",1,7,27,335000,7,1,9,5,440488.976058434
"3769",2,7,40,270000,7,1,9,3,355020.965778439
"3770",2,7,25,330000,7,1,11,5,433914.513729203
"3771",2,7,32,280000,7,1,9,4,368169.8904369
"3772",2,7,58,120000,7,1,7,7,157787.095901528
"3773",1,7,20,250000,7,1,9,5,328723.116461518
"3774",2,7,67,4e+05,7,1,9,2,525956.986338428
"3775",1,7,54,380000,7,1,7,2,499659.137021507
"3776",2,7,54,50000,7,1,7,2,65744.6232923035
"3777",2,7,37,1e+05,4,1,7,2,131489.246584607
"3778",2,7,48,280000,7,1,9,2,368169.8904369
"3779",1,7,45,250000,7,1,7,5,328723.116461518
"3780",1,7,63,480000,7,1,7,2,631148.383606114
"3781",1,7,73,130000,7,1,6,2,170936.020559989
"3782",1,7,57,1e+05,7,1,7,2,131489.246584607
"3783",1,7,27,353558,7,1,9,5,464890.750439605
"3784",2,7,57,130000,1,1,7,7,170936.020559989
"3785",1,7,20,273000,4,1,11,5,358965.643175977
"3786",2,7,31,320000,6,1,12,5,420765.589070742
"3787",1,7,55,280000,7,1,7,5,368169.8904369
"3788",1,7,19,120000,7,1,7,5,157787.095901528
"3789",1,7,38,273000,7,1,9,5,358965.643175977
"3790",1,7,30,4e+05,7,1,15,3,525956.986338428
"3791",1,7,51,3e+05,7,1,9,3,394467.739753821
"3792",2,7,47,160000,7,1,11,5,210382.794535371
"3793",1,7,67,3e+05,7,1,7,2,394467.739753821
"3794",2,7,63,140000,7,1,7,5,184084.94521845
"3795",1,7,37,6e+05,7,1,15,5,788935.479507642
"3796",1,7,27,1e+05,7,1,14,5,131489.246584607
"3797",1,7,32,270000,7,1,11,5,355020.965778439
"3798",2,7,52,381237.006102589,7,1,7,2,501285.667026007
"3799",1,7,67,270000,7,1,1,5,355020.965778439
"3800",1,7,33,320000,7,1,9,5,420765.589070742
"3801",2,7,30,95000,7,1,11,5,124914.784255377
"3802",1,7,60,150000,7,1,6,2,197233.869876911
"3803",1,7,54,270000,7,1,7,5,355020.965778439
"3804",2,7,54,2e+05,7,1,9,2,262978.493169214
"3805",2,7,51,140000,7,1,9,7,184084.94521845
"3806",1,7,52,5e+05,7,1,7,5,657446.232923035
"3807",2,7,57,150000,7,1,7,7,197233.869876911
"3808",1,7,56,350000,1,1,7,2,460212.363046125
"3809",2,7,62,275000,7,1,6,5,361595.428107669
"3810",2,7,36,275000,7,1,7,5,361595.428107669
"3811",1,7,26,280000,7,1,12,5,368169.8904369
"3812",2,7,46,80000,1,1,12,2,105191.397267686
"3813",1,7,25,3e+05,7,1,9,5,394467.739753821
"3814",1,7,56,160000,7,1,9,5,210382.794535371
"3815",1,7,20,292813,7,1,11,5,385017.607601785
"3816",1,7,56,275000,7,1,7,2,361595.428107669
"3817",1,7,22,275000,7,1,11,5,361595.428107669
"3818",2,7,58,275000,1,1,9,5,361595.428107669
"3819",2,7,60,3e+05,7,1,9,7,394467.739753821
"3820",2,7,80,60000,7,1,6,2,78893.5479507642
"3821",1,7,60,80000,3,1,6,2,105191.397267686
"3822",1,7,60,270000,7,1,6,5,355020.965778439
"3823",1,7,17,270000,7,1,11,5,355020.965778439
"3824",2,7,62,80000,7,1,9,2,105191.397267686
"3825",1,7,57,2e+05,7,1,1,5,262978.493169214
"3826",2,7,45,170000,7,1,7,5,223531.719193832
"3827",2,7,44,220000,7,1,9,5,289276.342486135
"3828",1,7,51,320000,7,1,7,2,420765.589070742
"3829",1,7,66,282000,7,1,8,3,370799.675368592
"3830",2,7,56,390000,7,1,7,5,512808.061679967
"3831",2,7,47,275000,7,1,7,2,361595.428107669
"3832",1,7,28,275000,7,1,12,2,361595.428107669
"3833",2,7,57,350000,7,1,9,5,460212.363046125
"3834",1,7,47,270000,7,1,9,5,355020.965778439
"3835",2,7,47,1e+05,7,1,11,2,131489.246584607
"3836",1,7,43,310000,7,1,7,5,407616.664412282
"3837",1,7,41,310000,7,1,7,5,407616.664412282
"3838",1,7,28,290000,7,1,9,5,381318.81509536
"3839",1,7,36,314706,7,1,9,3,413804.548356553
"3840",2,7,38,7e+05,7,1,11,5,920424.726092249
"3841",1,7,42,270000,7,1,7,5,355020.965778439
"3842",2,7,29,3e+05,7,1,9,5,394467.739753821
"3843",1,7,58,268000,7,1,9,2,352391.180846747
"3844",2,7,24,268000,7,1,12,5,352391.180846747
"3845",2,7,45,2e+05,7,1,7,2,262978.493169214
"3846",2,7,30,132000,7,1,9,5,173565.805491681
"3847",1,7,30,3e+05,7,1,9,5,394467.739753821
"3848",2,7,35,280000,7,1,9,5,368169.8904369
"3849",1,7,38,320000,7,1,9,5,420765.589070742
"3850",1,7,27,290000,7,1,9,5,381318.81509536
"3851",1,7,52,3e+05,7,1,7,5,394467.739753821
"3852",1,7,44,450000,7,1,7,5,591701.609630732
"3853",1,7,59,340000,7,1,9,5,447063.438387664
"3854",2,7,53,280000,7,1,9,5,368169.8904369
"3855",1,7,31,320000,7,1,9,5,420765.589070742
"3856",2,7,63,4e+05,7,1,9,2,525956.986338428
"3857",2,7,31,350000,2,1,9,5,460212.363046125
"3858",2,7,33,270000,7,1,9,5,355020.965778439
"3859",1,7,29,270000,7,1,9,5,355020.965778439
"3860",1,7,51,280000,7,1,7,2,368169.8904369
"3861",1,7,66,180000,1,1,7,5,236680.643852293
"3862",2,7,55,1e+05,6,1,7,7,131489.246584607
"3863",2,7,29,2e+05,7,1,12,5,262978.493169214
"3864",2,7,50,270000,7,1,7,5,355020.965778439
"3865",1,7,23,330000,7,1,9,5,433914.513729203
"3866",1,7,46,280000,7,1,7,2,368169.8904369
"3867",1,7,24,270000,7,1,7,5,355020.965778439
"3868",2,7,26,270000,7,1,7,5,355020.965778439
"3869",1,7,30,270000,7,1,9,5,355020.965778439
"3870",1,7,31,540000,7,1,9,5,710041.931556878
"3871",2,7,28,270000,7,1,7,5,355020.965778439
"3872",1,7,37,4e+05,7,1,9,2,525956.986338428
"3873",2,7,33,260000,2,1,7,5,341872.041119978
"3874",1,7,39,4e+05,7,1,7,5,525956.986338428
"3875",2,7,69,270000,7,1,6,5,355020.965778439
"3876",1,7,22,270000,7,1,7,5,355020.965778439
"3877",2,7,21,270000,7,1,9,5,355020.965778439
"3878",1,7,54,331951,7,1,7,2,436479.868930069
"3879",2,7,49,2e+05,7,1,11,5,262978.493169214
"3880",1,7,29,334426,7,1,11,5,439734.227783038
"3881",1,7,21,4e+05,7,1,9,5,525956.986338428
"3882",1,7,54,276000,7,1,7,5,362910.320573515
"3883",1,7,65,2e+05,7,1,8,2,262978.493169214
"3884",2,7,64,2e+05,7,1,8,2,262978.493169214
"3885",2,7,30,6e+05,7,1,15,5,788935.479507642
"3886",2,7,45,2e+05,7,1,9,5,262978.493169214
"3887",1,7,20,3e+05,7,1,9,5,394467.739753821
"3888",2,7,25,3e+05,7,1,9,5,394467.739753821
"3889",1,7,69,270000,7,1,1,5,355020.965778439
"3890",2,7,52,270000,7,1,9,5,355020.965778439
"3891",1,7,42,270000,7,1,9,5,355020.965778439
"3892",1,7,41,275000,7,1,7,5,361595.428107669
"3893",1,7,33,375000,7,1,9,5,493084.674692276
"3894",2,7,36,180000,7,1,9,2,236680.643852293
"3895",2,7,24,380000,7,1,13,5,499659.137021507
"3896",1,7,50,250000,7,1,7,5,328723.116461518
"3897",2,7,49,275000,7,1,7,5,361595.428107669
"3898",1,7,33,275000,7,1,9,5,361595.428107669
"3899",1,7,48,290000,7,1,9,5,381318.81509536
"3900",1,7,44,326588,4,2,9,2,429428.100635736
"3901",2,7,38,320968,7,2,9,5,422038.404977682
"3902",2,7,30,525436,7,2,15,5,690891.837684296
"3903",1,7,45,3e+05,7,2,9,2,394467.739753821
"3904",2,7,39,275000,7,2,9,5,361595.428107669
"3905",1,7,56,270000,7,2,7,5,355020.965778439
"3906",2,7,52,220000,7,2,7,5,289276.342486135
"3907",1,7,69,270000,7,2,6,5,355020.965778439
"3908",2,7,44,180000,7,2,9,5,236680.643852293
"3909",1,7,55,3e+05,7,2,7,5,394467.739753821
"3910",1,7,57,275000,9,2,7,5,361595.428107669
"3911",1,7,61,270000,7,2,7,5,355020.965778439
"3912",2,7,30,4e+05,7,2,9,4,525956.986338428
"3913",1,7,37,270000,7,2,7,5,355020.965778439
"3914",1,7,28,660237,7,2,15,5,868140.656972812
"3915",1,7,44,466429,7,2,9,5,613303.977952117
"3916",2,7,54,3e+05,7,2,9,5,394467.739753821
"3917",1,7,78,5e+05,7,2,6,5,657446.232923035
"3918",1,7,66,275000,1,2,7,5,361595.428107669
"3919",2,7,36,2e+05,7,2,9,2,262978.493169214
"3920",2,7,50,2e+05,7,2,7,7,262978.493169214
"3921",1,7,60,270000,7,2,7,5,355020.965778439
"3922",2,7,27,270000,7,2,9,5,355020.965778439
"3923",1,7,25,270000,7,2,7,5,355020.965778439
"3924",1,7,41,4e+06,7,2,14,5,5259569.86338428
"3925",2,7,48,7e+05,7,2,17,2,920424.726092249
"3926",1,7,61,6e+05,7,2,7,5,788935.479507642
"3927",1,7,80,272119,5,2,7,5,357807.222913567
"3928",2,7,75,50000,5,2,7,2,65744.6232923035
"3929",1,7,52,550000,7,2,11,2,723190.856215339
"3930",1,7,31,6e+05,7,2,11,5,788935.479507642
"3931",1,7,45,275000,7,2,7,5,361595.428107669
"3932",2,7,50,293647,7,2,7,5,386114.227918301
"3933",1,7,20,3e+05,7,2,11,5,394467.739753821
"3934",1,7,50,270000,7,2,7,5,355020.965778439
"3935",1,7,59,230000,7,2,7,3,302425.267144596
"3936",1,7,21,290000,7,2,7,5,381318.81509536
"3937",1,7,32,461462,7,2,9,5,606772.907074259
"3938",2,7,34,254100,7,2,9,5,334114.175571486
"3939",1,7,58,5e+05,7,2,7,5,657446.232923035
"3940",2,7,62,80000,7,2,9,2,105191.397267686
"3941",2,7,27,350000,7,2,15,3,460212.363046125
"3942",1,7,65,275000,7,2,1,5,361595.428107669
"3943",1,7,57,270000,7,2,7,2,355020.965778439
"3944",1,7,30,5e+05,7,2,14,4,657446.232923035
"3945",2,7,53,1200000,7,2,15,3,1577870.95901528
"3946",1,7,64,1e+05,7,2,7,2,131489.246584607
"3947",1,7,53,270000,7,2,7,5,355020.965778439
"3948",1,7,27,3e+05,7,2,9,5,394467.739753821
"3949",1,7,57,270000,7,2,9,5,355020.965778439
"3950",1,7,83,381237.006102589,1,2,1,2,501285.667026007
"3951",1,7,38,480000,7,2,7,5,631148.383606114
"3952",1,7,43,350000,7,2,9,5,460212.363046125
"3953",1,7,56,270000,7,2,7,5,355020.965778439
"3954",1,7,25,270000,7,2,12,5,355020.965778439
"3955",1,7,42,270000,7,2,9,5,355020.965778439
"3956",1,7,50,270000,7,2,7,5,355020.965778439
"3957",1,7,48,361850,6,2,11,2,475793.838766401
"3958",2,7,52,380000,7,2,11,5,499659.137021507
"3959",2,7,28,550000,7,2,15,5,723190.856215339
"3960",2,7,22,340000,7,2,13,8,447063.438387664
"3961",1,7,41,3e+06,7,2,15,2,3944677.39753821
"3962",2,7,33,525436,7,2,15,5,690891.837684296
"3963",1,7,49,270000,7,2,7,5,355020.965778439
"3964",1,7,30,3e+05,7,2,7,5,394467.739753821
"3965",1,7,22,350000,7,2,11,5,460212.363046125
"3966",1,7,54,6e+05,7,2,9,2,788935.479507642
"3967",1,7,57,3e+05,7,2,9,5,394467.739753821
"3968",1,7,63,381237.006102589,7,2,9,2,501285.667026007
"3969",1,7,68,280000,7,2,1,5,368169.8904369
"3970",1,7,33,280000,7,2,9,5,368169.8904369
"3971",1,7,44,4e+05,7,2,7,5,525956.986338428
"3972",1,7,63,320000,7,2,7,5,420765.589070742
"3973",2,7,58,290000,1,2,7,5,381318.81509536
"3974",2,7,39,290000,1,2,9,5,381318.81509536
"3975",2,7,53,270000,7,2,7,5,355020.965778439
"3976",1,7,27,270000,7,2,9,5,355020.965778439
"3977",1,7,44,310000,7,2,9,5,407616.664412282
"3978",1,7,33,320000,2,2,9,5,420765.589070742
"3979",2,7,48,270000,7,2,9,5,355020.965778439
"3980",1,7,52,3e+05,7,2,7,5,394467.739753821
"3981",1,7,19,270000,7,2,11,5,355020.965778439
"3982",1,7,59,350000,7,2,7,5,460212.363046125
"3983",1,7,67,270000,7,2,1,5,355020.965778439
"3984",1,7,58,650000,7,2,9,5,854680.102799946
"3985",2,7,30,4e+05,7,2,13,4,525956.986338428
"3986",2,7,57,270000,7,2,9,5,355020.965778439
"3987",1,7,22,270000,7,2,12,5,355020.965778439
"3988",2,7,49,270000,7,2,15,5,355020.965778439
"3989",2,7,35,270000,7,2,9,5,355020.965778439
"3990",1,7,34,270000,7,2,9,5,355020.965778439
"3991",1,7,31,275000,7,2,9,5,361595.428107669
"3992",2,7,21,275000,7,2,9,5,361595.428107669
"3993",1,7,67,280000,7,2,6,5,368169.8904369
"3994",1,7,30,3e+05,7,2,13,5,394467.739753821
"3995",1,7,59,270000,7,2,7,5,355020.965778439
"3996",2,7,54,270000,5,2,7,5,355020.965778439
"3997",1,7,55,270000,7,2,7,5,355020.965778439
"3998",1,7,28,270000,7,2,7,5,355020.965778439
"3999",1,7,41,450000,7,2,13,5,591701.609630732
"4000",1,7,50,220000,7,2,7,5,289276.342486135
"4001",2,7,26,270000,7,2,15,5,355020.965778439
"4002",1,7,25,4e+05,7,2,9,5,525956.986338428
"4003",1,7,35,270000,7,2,7,5,355020.965778439
"4004",1,7,56,270000,7,2,7,5,355020.965778439
"4005",1,7,59,3e+05,7,2,7,5,394467.739753821
"4006",1,7,27,3e+05,7,2,9,5,394467.739753821
"4007",1,7,45,410000,7,2,7,5,539105.910996889
"4008",2,7,35,380000,7,2,7,5,499659.137021507
"4009",1,7,58,380000,7,2,7,5,499659.137021507
"4010",2,7,45,4e+05,7,2,7,5,525956.986338428
"4011",1,7,53,3e+05,7,2,7,2,394467.739753821
"4012",1,7,30,5e+05,7,2,13,5,657446.232923035
"4013",2,7,46,381237.006102589,7,2,7,5,501285.667026007
"4014",1,7,45,381237.006102589,7,2,7,5,501285.667026007
"4015",1,7,25,381237.006102589,7,2,9,5,501285.667026007
"4016",1,7,53,310000,7,2,7,5,407616.664412282
"4017",1,7,42,2e+05,7,2,7,2,262978.493169214
"4018",1,7,65,3e+05,7,2,7,2,394467.739753821
"4019",1,7,65,360000,7,2,7,2,473361.287704585
"4020",2,7,51,120000,7,2,9,2,157787.095901528
"4021",1,7,65,270000,7,2,8,5,355020.965778439
"4022",1,7,67,3e+05,7,1,9,2,394467.739753821
"4023",1,7,33,697100,7,1,9,3,916611.537941296
"4024",1,7,31,4e+05,2,1,9,3,525956.986338428
"4025",1,7,65,1600000,7,1,15,3,2103827.94535371
"4026",1,7,32,5e+05,1,1,15,5,657446.232923035
"4027",1,7,53,5e+05,7,1,7,1,657446.232923035
"4028",1,7,62,350000,7,1,7,5,460212.363046125
"4029",2,7,30,270000,7,1,9,4,355020.965778439
"4030",1,7,54,6e+05,7,1,9,5,788935.479507642
"4031",2,7,28,6e+05,7,1,15,3,788935.479507642
"4032",2,7,24,5e+05,7,1,15,5,657446.232923035
"4033",2,7,49,9e+05,7,1,15,3,1183403.21926146
"4034",1,7,50,1e+06,7,1,15,3,1314892.46584607
"4035",1,7,42,2e+05,7,1,15,2,262978.493169214
"4036",1,7,41,2e+05,7,1,15,2,262978.493169214
"4037",1,7,62,6e+05,7,1,15,5,788935.479507642
"4038",1,7,33,6e+05,7,1,15,5,788935.479507642
"4039",2,7,25,220000,7,1,13,3,289276.342486135
"4040",1,7,25,730000,7,1,15,3,959871.500067631
"4041",2,7,48,270000,7,1,7,5,355020.965778439
"4042",1,7,59,3e+05,7,1,7,2,394467.739753821
"4043",2,7,56,2e+05,7,1,9,7,262978.493169214
"4044",1,7,32,5e+05,7,1,15,3,657446.232923035
"4045",1,7,56,794253,7,1,9,5,1044357.28567564
"4046",2,7,52,340826,7,1,9,3,448149.539564453
"4047",1,7,27,294894,7,1,14,5,387753.898823211
"4048",1,7,58,250000,7,1,9,2,328723.116461518
"4049",2,7,50,135000,7,1,9,5,177510.48288922
"4050",1,7,67,280000,7,1,6,3,368169.8904369
"4051",1,7,58,375000,7,1,9,5,493084.674692276
"4052",1,7,27,350000,7,1,15,5,460212.363046125
"4053",2,7,38,1e+06,7,1,13,3,1314892.46584607
"4054",1,7,63,170000,6,1,6,5,223531.719193832
"4055",1,7,52,250000,7,1,7,5,328723.116461518
"4056",1,7,63,270000,7,1,7,5,355020.965778439
"4057",1,7,51,3e+05,7,1,9,5,394467.739753821
"4058",1,7,25,3e+05,7,1,14,5,394467.739753821
"4059",2,7,31,555000,7,1,15,3,729765.318544569
"4060",1,7,34,4e+05,7,1,11,5,525956.986338428
"4061",2,7,30,8e+05,7,1,15,3,1051913.97267686
"4062",1,7,61,280000,7,1,7,4,368169.8904369
"4063",1,7,60,4e+05,7,1,7,5,525956.986338428
"4064",2,7,57,1e+05,7,1,7,7,131489.246584607
"4065",1,7,24,6e+05,7,1,9,5,788935.479507642
"4066",1,7,50,270000,7,1,1,5,355020.965778439
"4067",1,7,55,350000,1,1,1,5,460212.363046125
"4068",2,7,52,2e+05,2,1,7,5,262978.493169214
"4069",1,7,63,381237.006102589,7,1,7,5,501285.667026007
"4070",2,7,27,7e+05,7,1,15,3,920424.726092249
"4071",1,7,27,8e+05,7,1,15,3,1051913.97267686
"4072",1,7,49,840000,7,1,13,3,1104509.6713107
"4073",1,7,37,6e+05,7,1,9,5,788935.479507642
"4074",1,7,64,240000,7,1,9,2,315574.191803057
"4075",1,7,62,270000,2,1,7,5,355020.965778439
"4076",2,7,41,450000,7,1,13,3,591701.609630732
"4077",1,7,39,2e+05,7,1,9,5,262978.493169214
"4078",2,7,55,381237.006102589,6,1,7,5,501285.667026007
"4079",1,7,59,381237.006102589,7,1,7,5,501285.667026007
"4080",1,7,53,4e+05,7,1,9,2,525956.986338428
"4081",1,7,32,4e+05,7,1,15,3,525956.986338428
"4082",1,7,53,1e+06,7,1,15,3,1314892.46584607
"4083",1,7,49,1e+06,7,1,17,3,1314892.46584607
"4084",2,7,37,280000,7,1,9,5,368169.8904369
"4085",2,7,31,350000,2,1,13,2,460212.363046125
"4086",1,7,53,270000,7,1,7,5,355020.965778439
"4087",1,7,60,350000,7,1,9,5,460212.363046125
"4088",1,7,45,270000,7,1,9,5,355020.965778439
"4089",1,7,58,1500000,7,1,15,3,1972338.69876911
"4090",2,7,59,4e+05,7,1,11,3,525956.986338428
"4091",1,7,62,780000,1,1,9,5,1025616.12335993
"4092",1,7,41,380000,7,1,7,5,499659.137021507
"4093",2,7,48,120000,7,1,7,7,157787.095901528
"4094",2,7,52,270000,9,1,7,5,355020.965778439
"4095",2,7,54,260000,7,2,7,5,341872.041119978
"4096",1,7,36,3e+05,7,2,9,5,394467.739753821
"4097",1,7,21,270000,3,2,9,5,355020.965778439
"4098",2,7,23,290000,7,2,13,5,381318.81509536
"4099",1,7,50,3e+05,1,2,1,5,394467.739753821
"4100",2,7,49,270000,7,2,7,5,355020.965778439
"4101",1,7,40,270000,7,2,7,5,355020.965778439
"4102",1,7,43,270000,1,2,7,5,355020.965778439
"4103",2,7,41,270000,7,2,7,5,355020.965778439
"4104",1,7,46,270000,7,2,9,5,355020.965778439
"4105",1,7,21,270000,7,2,9,5,355020.965778439
"4106",2,7,74,1e+05,7,2,6,1,131489.246584607
"4107",2,7,23,4e+05,2,2,9,5,525956.986338428
"4108",1,7,45,270000,7,2,9,5,355020.965778439
"4109",1,7,44,9e+05,7,2,15,3,1183403.21926146
"4110",2,7,51,8e+05,7,2,15,3,1051913.97267686
"4111",1,7,49,3e+05,7,2,7,2,394467.739753821
"4112",2,7,38,4e+05,7,2,7,5,525956.986338428
"4113",1,7,19,3e+05,7,2,9,5,394467.739753821
"4114",1,7,50,557000,7,2,7,3,732395.103476261
"4115",1,7,52,250000,7,2,9,2,328723.116461518
"4116",1,7,51,270000,7,2,7,5,355020.965778439
"4117",2,7,42,3e+05,7,2,9,3,394467.739753821
"4118",1,7,43,4e+05,7,2,9,5,525956.986338428
"4119",1,7,62,3e+05,7,2,7,3,394467.739753821
"4120",1,7,46,5e+05,7,2,9,1,657446.232923035
"4121",2,7,32,220000,7,2,13,3,289276.342486135
"4122",2,7,38,280000,7,2,9,3,368169.8904369
"4123",1,7,53,270000,7,2,9,5,355020.965778439
"4124",1,7,34,180000,7,2,7,5,236680.643852293
"4125",2,7,26,430000,7,2,13,5,565403.76031381
"4126",1,7,21,3e+05,7,2,11,5,394467.739753821
"4127",1,7,56,280000,7,2,9,5,368169.8904369
"4128",1,7,38,8e+05,7,2,9,1,1051913.97267686
"4129",1,7,52,5e+05,7,1,7,5,657446.232923035
"4130",1,7,46,5e+05,7,1,7,2,657446.232923035
"4131",2,7,49,223000,7,1,7,7,293221.019883674
"4132",2,7,39,1e+05,7,1,9,2,131489.246584607
"4133",1,7,40,480000,7,1,9,5,631148.383606114
"4134",2,7,45,1e+05,7,1,9,2,131489.246584607
"4135",1,7,45,680000,7,1,9,5,894126.876775328
"4136",1,7,46,7e+05,7,1,13,5,920424.726092249
"4137",1,7,47,5e+05,2,1,7,5,657446.232923035
"4138",2,7,33,150000,7,1,9,5,197233.869876911
"4139",2,7,52,9e+05,2,1,7,2,1183403.21926146
"4140",1,7,49,270000,7,1,9,5,355020.965778439
"4141",2,7,28,350000,7,1,13,5,460212.363046125
"4142",2,7,22,395100,2,1,15,3,519514.013255782
"4143",2,7,52,130000,7,1,7,2,170936.020559989
"4144",1,7,51,4e+05,7,1,9,3,525956.986338428
"4145",1,7,58,450000,7,1,7,5,591701.609630732
"4146",2,7,58,1e+05,7,1,7,2,131489.246584607
"4147",1,7,47,340000,7,1,9,5,447063.438387664
"4148",1,7,38,420000,7,1,9,5,552254.83565535
"4149",2,7,37,270000,7,1,11,5,355020.965778439
"4150",2,7,34,4e+05,7,1,13,4,525956.986338428
"4151",2,7,27,320000,7,1,14,3,420765.589070742
"4152",1,7,25,259472,7,1,13,5,341177.777898012
"4153",1,7,54,80000,9,1,7,1,105191.397267686
"4154",1,7,22,270000,9,1,9,5,355020.965778439
"4155",2,7,28,519280,7,1,15,5,682797.359664547
"4156",2,7,48,2e+05,7,1,9,2,262978.493169214
"4157",1,7,52,5e+05,7,1,7,5,657446.232923035
